student_id,major_category,year_of_study,pre_semester_gpa,weekly_genai_hours,primary_use_case,prompt_engineering_skill,tool_diversity,paid_subscription,traditional_study_hours,perceived_ai_dependency,institutional_policy,anxiety_level_during_exams,post_semester_gpa,skill_retention_score,burnout_risk_level,gpa_change,genai_hours_band,dependency_band,anxiety_band,total_study_hours,ai_to_traditional_study_ratio
135340,Business,Senior,2.054,3.58,Ideation,Intermediate,5,Yes,9.67,3,Allowed_With_Citation,6,2.12,82.94,Medium,0.066,>2–5,3–4 Moderate,5–6,13.25,0.37
135341,STEM,Junior,3.98,1.49,Debugging/Troubleshooting,Beginner,2,Yes,10.01,1,Actively_Encouraged,3,4.0,78.69,Low,0.02,0–2,1–2 Low,3–4,11.5,0.149
135342,Medical,Freshman,3.382,2.11,Summarizing_Reading,Intermediate,4,No,13.78,4,Strict_Ban,8,3.706,83.03,Medium,0.324,>2–5,3–4 Moderate,7–8,15.89,0.153
135343,STEM,Sophomore,3.668,4.13,Copywriting/Drafting,Intermediate,3,No,6.28,1,Actively_Encouraged,3,3.813,74.57,Medium,0.145,>2–5,1–2 Low,3–4,10.41,0.658
135344,STEM,Junior,3.614,12.05,Direct_Answer_Generation,Intermediate,2,No,6.94,6,Allowed_With_Citation,1,3.939,86.33,High,0.325,>10–20,5–6 Elevated,1–2,18.99,1.736
135345,Humanities,Sophomore,2.831,1.03,Copywriting/Drafting,Intermediate,3,No,13.17,3,Allowed_With_Citation,4,2.752,90.07,Low,-0.079,0–2,3–4 Moderate,3–4,14.2,0.078
135346,Arts,Junior,3.822,0.11,Ideation,Advanced,4,Yes,7.94,1,Allowed_With_Citation,1,3.85,82.86,Medium,0.028,0–2,1–2 Low,1–2,8.05,0.014
135347,STEM,Sophomore,3.835,11.55,Copywriting/Drafting,Intermediate,5,Yes,11.05,5,Allowed_With_Citation,6,3.94,58.35,Medium,0.105,>10–20,5–6 Elevated,5–6,22.6,1.045
135348,Humanities,Freshman,3.53,2.94,Copywriting/Drafting,Intermediate,5,No,22.48,2,Allowed_With_Citation,7,3.882,70.94,Low,0.352,>2–5,1–2 Low,7–8,25.42,0.131
135349,STEM,Sophomore,2.586,6.01,Ideation,Beginner,3,Yes,15.09,1,Allowed_With_Citation,5,2.862,80.72,Low,0.276,>5–10,1–2 Low,5–6,21.1,0.398
135350,STEM,Sophomore,2.62,3.49,Debugging/Troubleshooting,Intermediate,5,No,6.16,2,Allowed_With_Citation,4,3.009,81.15,Medium,0.389,>2–5,1–2 Low,3–4,9.65,0.567
135351,Business,Senior,2.542,5.34,Ideation,Intermediate,4,Yes,12.32,1,Allowed_With_Citation,2,2.726,70.76,Low,0.184,>5–10,1–2 Low,1–2,17.66,0.433
135352,STEM,Junior,1.972,3.84,Summarizing_Reading,Beginner,1,Yes,7.58,4,Strict_Ban,3,1.872,88.71,Medium,-0.1,>2–5,3–4 Moderate,3–4,11.42,0.507
135353,Business,Freshman,2.9,2.38,Summarizing_Reading,Beginner,1,No,4.66,1,Actively_Encouraged,1,2.887,48.04,Medium,-0.013,>2–5,1–2 Low,1–2,7.04,0.511
135354,Arts,Senior,2.356,4.93,Debugging/Troubleshooting,Beginner,2,No,19.62,4,Actively_Encouraged,7,2.711,77.21,Low,0.355,>2–5,3–4 Moderate,7–8,24.55,0.251
135355,Arts,Sophomore,3.538,1.82,Ideation,Advanced,4,Yes,12.65,3,Strict_Ban,2,4.0,94.21,Medium,0.462,0–2,3–4 Moderate,1–2,14.47,0.144
135356,STEM,Junior,3.413,12.13,Debugging/Troubleshooting,Advanced,4,No,15.8,8,Allowed_With_Citation,6,3.909,90.97,Low,0.496,>10–20,7–8 High,5–6,27.93,0.768
135357,Humanities,Junior,3.325,19.59,Ideation,Intermediate,4,No,4.17,5,Allowed_With_Citation,4,3.432,96.36,Low,0.107,>10–20,5–6 Elevated,3–4,23.76,4.698
135358,Medical,Graduate,2.381,3.98,Summarizing_Reading,Intermediate,4,Yes,19.64,2,Allowed_With_Citation,6,2.648,82.79,Medium,0.267,>2–5,1–2 Low,5–6,23.62,0.203
135359,Arts,Sophomore,3.84,13.62,Copywriting/Drafting,Advanced,3,No,16.11,3,Actively_Encouraged,1,4.0,82.66,Low,0.16,>10–20,3–4 Moderate,1–2,29.73,0.845
135360,STEM,Freshman,3.054,10.67,Debugging/Troubleshooting,Beginner,1,Yes,5.53,2,Strict_Ban,6,2.984,64.45,Medium,-0.07,>10–20,1–2 Low,5–6,16.2,1.929
135361,Business,Sophomore,3.614,1.26,Ideation,Intermediate,2,No,15.05,3,Allowed_With_Citation,8,3.828,72.8,Medium,0.214,0–2,3–4 Moderate,7–8,16.31,0.084
135362,Medical,Junior,2.701,0.95,Summarizing_Reading,Beginner,2,Yes,4.05,1,Allowed_With_Citation,4,2.842,69.68,Low,0.141,0–2,1–2 Low,3–4,5.0,0.235
135363,Humanities,Freshman,3.358,8.77,Direct_Answer_Generation,Intermediate,3,No,6.92,3,Strict_Ban,3,3.564,68.43,Low,0.206,>5–10,3–4 Moderate,3–4,15.69,1.267
135364,Arts,Sophomore,3.348,10.24,Copywriting/Drafting,Intermediate,4,Yes,2.59,4,Allowed_With_Citation,8,3.284,98.05,Medium,-0.064,>10–20,3–4 Moderate,7–8,12.83,3.954
135365,Humanities,Senior,2.473,4.68,Copywriting/Drafting,Advanced,5,Yes,8.96,5,Allowed_With_Citation,4,3.119,71.75,High,0.646,>2–5,5–6 Elevated,3–4,13.64,0.522
135366,STEM,Freshman,2.685,15.03,Ideation,Advanced,5,Yes,11.51,5,Actively_Encouraged,4,2.851,82.44,High,0.166,>10–20,5–6 Elevated,3–4,26.54,1.306
135367,STEM,Graduate,3.407,5.96,Copywriting/Drafting,Advanced,3,No,12.3,3,Actively_Encouraged,2,3.473,92.05,Medium,0.066,>5–10,3–4 Moderate,1–2,18.26,0.485
135368,STEM,Junior,2.998,21.09,Debugging/Troubleshooting,Advanced,5,Yes,6.85,5,Allowed_With_Citation,8,3.363,86.08,High,0.365,>20,5–6 Elevated,7–8,27.94,3.079
135369,STEM,Junior,3.426,5.73,Ideation,Advanced,4,No,19.21,2,Strict_Ban,5,3.564,96.23,Low,0.138,>5–10,1–2 Low,5–6,24.94,0.298
135370,Medical,Sophomore,3.764,4.25,Ideation,Beginner,3,Yes,1.0,4,Allowed_With_Citation,7,3.893,67.78,Medium,0.129,>2–5,3–4 Moderate,7–8,5.25,4.25
135371,Business,Sophomore,2.392,40.0,Ideation,Advanced,4,Yes,7.51,10,Actively_Encouraged,6,2.51,76.22,High,0.118,>20,9–10 Very High,5–6,47.51,5.326
135372,Business,Junior,3.001,3.55,Copywriting/Drafting,Beginner,1,Yes,11.16,5,Actively_Encouraged,3,3.078,71.32,High,0.077,>2–5,5–6 Elevated,3–4,14.71,0.318
135373,Business,Junior,3.207,2.66,Ideation,Beginner,2,No,9.59,2,Actively_Encouraged,3,3.336,77.9,Medium,0.129,>2–5,1–2 Low,3–4,12.25,0.277
135374,Humanities,Freshman,3.504,3.65,Ideation,Advanced,4,No,2.84,4,Allowed_With_Citation,1,3.458,67.59,Medium,-0.046,>2–5,3–4 Moderate,1–2,6.49,1.285
135375,STEM,Senior,2.873,9.8,Debugging/Troubleshooting,Beginner,3,No,8.71,5,Allowed_With_Citation,6,3.358,66.53,Medium,0.485,>5–10,5–6 Elevated,5–6,18.51,1.125
135376,Medical,Senior,3.111,15.11,Debugging/Troubleshooting,Intermediate,3,Yes,6.92,3,Allowed_With_Citation,6,3.491,66.19,High,0.38,>10–20,3–4 Moderate,5–6,22.03,2.184
135377,Business,Junior,2.853,15.57,Summarizing_Reading,Advanced,4,No,4.88,3,Actively_Encouraged,5,2.792,67.14,Medium,-0.061,>10–20,3–4 Moderate,5–6,20.45,3.191
135378,Humanities,Sophomore,3.895,2.58,Direct_Answer_Generation,Beginner,3,Yes,3.43,6,Actively_Encouraged,6,3.804,63.82,Medium,-0.091,>2–5,5–6 Elevated,5–6,6.01,0.752
135379,Medical,Junior,3.254,1.14,Summarizing_Reading,Advanced,3,Yes,7.7,4,Allowed_With_Citation,4,3.245,69.57,Low,-0.009,0–2,3–4 Moderate,3–4,8.84,0.148
135380,Humanities,Sophomore,2.43,1.48,Copywriting/Drafting,Beginner,2,Yes,15.62,3,Allowed_With_Citation,1,2.66,54.4,Medium,0.23,0–2,3–4 Moderate,1–2,17.1,0.095
135381,Arts,Freshman,3.657,5.61,Ideation,Intermediate,1,No,8.85,4,Allowed_With_Citation,6,3.789,77.55,Medium,0.132,>5–10,3–4 Moderate,5–6,14.46,0.634
135382,Arts,Sophomore,2.813,8.97,Summarizing_Reading,Beginner,1,No,1.0,4,Actively_Encouraged,5,2.988,32.97,High,0.175,>5–10,3–4 Moderate,5–6,9.97,8.97
135383,STEM,Freshman,3.009,13.32,Debugging/Troubleshooting,Advanced,4,Yes,14.15,4,Actively_Encouraged,4,3.273,100.0,Low,0.264,>10–20,3–4 Moderate,3–4,27.47,0.941
135384,STEM,Freshman,3.046,40.0,Summarizing_Reading,Intermediate,3,No,4.15,7,Allowed_With_Citation,5,3.069,49.37,High,0.023,>20,7–8 High,5–6,44.15,9.639
135385,Medical,Freshman,2.504,2.63,Summarizing_Reading,Advanced,3,Yes,18.28,5,Actively_Encouraged,2,2.473,75.8,Medium,-0.031,>2–5,5–6 Elevated,1–2,20.91,0.144
135386,Humanities,Graduate,3.249,10.61,Copywriting/Drafting,Advanced,3,Yes,1.0,3,Strict_Ban,7,3.567,100.0,Medium,0.318,>10–20,3–4 Moderate,7–8,11.61,10.61
135387,STEM,Freshman,3.282,1.76,Copywriting/Drafting,Advanced,3,No,9.08,1,Strict_Ban,5,3.387,56.78,Medium,0.105,0–2,1–2 Low,5–6,10.84,0.194
135388,Humanities,Sophomore,3.025,2.36,Copywriting/Drafting,Beginner,3,No,13.2,4,Allowed_With_Citation,3,3.148,59.91,Low,0.123,>2–5,3–4 Moderate,3–4,15.56,0.179
135389,Business,Junior,2.777,12.79,Summarizing_Reading,Beginner,3,Yes,14.1,4,Strict_Ban,7,3.021,56.88,High,0.244,>10–20,3–4 Moderate,7–8,26.89,0.907
135390,Arts,Junior,2.899,4.27,Direct_Answer_Generation,Intermediate,3,No,8.74,2,Allowed_With_Citation,5,3.021,73.75,Medium,0.122,>2–5,1–2 Low,5–6,13.01,0.489
135391,Medical,Freshman,2.999,7.43,Summarizing_Reading,Beginner,3,No,5.24,3,Strict_Ban,3,3.109,74.54,Low,0.11,>5–10,3–4 Moderate,3–4,12.67,1.418
135392,Medical,Graduate,1.991,4.19,Copywriting/Drafting,Intermediate,2,No,8.44,2,Actively_Encouraged,1,2.161,57.16,High,0.17,>2–5,1–2 Low,1–2,12.63,0.496
135393,Medical,Sophomore,2.53,17.39,Summarizing_Reading,Intermediate,3,Yes,13.71,4,Strict_Ban,9,2.66,74.15,Medium,0.13,>10–20,3–4 Moderate,9–10,31.1,1.268
135394,STEM,Graduate,2.417,6.41,Debugging/Troubleshooting,Intermediate,2,No,11.71,1,Allowed_With_Citation,5,2.659,79.84,High,0.242,>5–10,1–2 Low,5–6,18.12,0.547
135395,Business,Sophomore,3.79,6.25,Ideation,Beginner,2,Yes,6.85,1,Actively_Encouraged,3,4.0,93.04,Medium,0.21,>5–10,1–2 Low,3–4,13.1,0.912
135396,STEM,Freshman,3.786,14.57,Debugging/Troubleshooting,Intermediate,3,Yes,19.74,4,Allowed_With_Citation,5,4.0,83.27,Medium,0.214,>10–20,3–4 Moderate,5–6,34.31,0.738
135397,STEM,Graduate,2.447,1.19,Debugging/Troubleshooting,Intermediate,2,No,12.83,3,Allowed_With_Citation,4,2.646,89.43,Medium,0.199,0–2,3–4 Moderate,3–4,14.02,0.093
135398,Arts,Junior,3.542,6.76,Copywriting/Drafting,Intermediate,5,Yes,5.28,2,Allowed_With_Citation,5,3.812,59.12,High,0.27,>5–10,1–2 Low,5–6,12.04,1.28
135399,Humanities,Graduate,3.752,8.59,Copywriting/Drafting,Advanced,5,No,1.0,2,Strict_Ban,4,3.909,92.97,Medium,0.157,>5–10,1–2 Low,3–4,9.59,8.59
135400,Medical,Senior,2.749,6.67,Direct_Answer_Generation,Beginner,2,No,10.34,3,Allowed_With_Citation,5,2.878,100.0,High,0.129,>5–10,3–4 Moderate,5–6,17.01,0.645
135401,STEM,Freshman,3.481,0.08,Debugging/Troubleshooting,Advanced,3,No,14.27,1,Allowed_With_Citation,2,3.713,100.0,Medium,0.232,0–2,1–2 Low,1–2,14.35,0.006
135402,Arts,Senior,2.923,3.53,Copywriting/Drafting,Advanced,3,No,8.75,1,Actively_Encouraged,2,3.272,95.13,Medium,0.349,>2–5,1–2 Low,1–2,12.28,0.403
135403,STEM,Freshman,3.24,3.29,Debugging/Troubleshooting,Advanced,5,No,16.29,2,Actively_Encouraged,3,3.737,100.0,Medium,0.497,>2–5,1–2 Low,3–4,19.58,0.202
135404,STEM,Junior,2.816,0.73,Direct_Answer_Generation,Intermediate,5,No,17.24,1,Strict_Ban,5,2.949,80.13,Low,0.133,0–2,1–2 Low,5–6,17.97,0.042
135405,Humanities,Sophomore,3.369,4.89,Copywriting/Drafting,Intermediate,1,Yes,7.11,4,Allowed_With_Citation,6,3.326,82.43,Medium,-0.043,>2–5,3–4 Moderate,5–6,12.0,0.688
135406,Humanities,Sophomore,2.983,1.7,Copywriting/Drafting,Beginner,3,No,21.22,4,Allowed_With_Citation,3,3.173,58.5,Low,0.19,0–2,3–4 Moderate,3–4,22.92,0.08
135407,Humanities,Senior,3.313,2.06,Copywriting/Drafting,Beginner,2,Yes,9.45,3,Strict_Ban,5,3.662,67.5,Low,0.349,>2–5,3–4 Moderate,5–6,11.51,0.218
135408,Medical,Senior,2.611,3.62,Ideation,Advanced,4,No,4.36,1,Allowed_With_Citation,5,2.678,67.9,Medium,0.067,>2–5,1–2 Low,5–6,7.98,0.83
135409,Business,Junior,3.075,13.2,Ideation,Beginner,1,Yes,10.77,5,Allowed_With_Citation,4,3.272,85.17,Medium,0.197,>10–20,5–6 Elevated,3–4,23.97,1.226
135410,STEM,Freshman,2.54,9.16,Debugging/Troubleshooting,Intermediate,1,No,19.04,3,Allowed_With_Citation,3,2.828,96.11,High,0.288,>5–10,3–4 Moderate,3–4,28.2,0.481
135411,STEM,Freshman,2.972,8.05,Ideation,Beginner,3,No,9.75,4,Allowed_With_Citation,6,3.243,85.25,High,0.271,>5–10,3–4 Moderate,5–6,17.8,0.826
135412,Humanities,Senior,2.738,3.39,Copywriting/Drafting,Beginner,2,Yes,14.51,3,Strict_Ban,7,2.814,67.9,Low,0.076,>2–5,3–4 Moderate,7–8,17.9,0.234
135413,Humanities,Graduate,3.489,8.41,Direct_Answer_Generation,Beginner,3,No,6.85,3,Actively_Encouraged,5,3.794,82.04,Medium,0.305,>5–10,3–4 Moderate,5–6,15.26,1.228
135414,Business,Senior,2.948,7.82,Ideation,Intermediate,1,No,13.56,2,Allowed_With_Citation,1,3.052,93.32,High,0.104,>5–10,1–2 Low,1–2,21.38,0.577
135415,STEM,Freshman,3.634,21.2,Direct_Answer_Generation,Intermediate,3,Yes,3.44,5,Actively_Encouraged,7,3.427,78.32,High,-0.207,>20,5–6 Elevated,7–8,24.64,6.163
135416,Arts,Freshman,3.227,5.88,Ideation,Intermediate,5,No,9.07,5,Allowed_With_Citation,4,3.125,65.48,High,-0.102,>5–10,5–6 Elevated,3–4,14.95,0.648
135417,STEM,Junior,3.668,38.88,Debugging/Troubleshooting,Advanced,4,Yes,1.0,6,Actively_Encouraged,7,3.923,78.64,Medium,0.255,>20,5–6 Elevated,7–8,39.88,38.88
135418,Business,Senior,3.238,3.28,Ideation,Beginner,1,Yes,16.31,1,Strict_Ban,1,3.611,68.06,Low,0.373,>2–5,1–2 Low,1–2,19.59,0.201
135419,Business,Junior,3.138,3.96,Ideation,Advanced,5,No,10.31,1,Allowed_With_Citation,2,3.509,64.15,Medium,0.371,>2–5,1–2 Low,1–2,14.27,0.384
135420,STEM,Graduate,2.901,14.06,Debugging/Troubleshooting,Advanced,4,Yes,8.24,5,Strict_Ban,3,3.189,100.0,High,0.288,>10–20,5–6 Elevated,3–4,22.3,1.706
135421,Arts,Sophomore,3.212,3.37,Debugging/Troubleshooting,Advanced,3,No,17.57,4,Allowed_With_Citation,6,3.408,96.22,Low,0.196,>2–5,3–4 Moderate,5–6,20.94,0.192
135422,Business,Freshman,3.404,2.12,Debugging/Troubleshooting,Intermediate,1,No,14.56,1,Allowed_With_Citation,3,3.491,90.85,Low,0.087,>2–5,1–2 Low,3–4,16.68,0.146
135423,Business,Graduate,3.365,6.25,Copywriting/Drafting,Intermediate,3,Yes,10.55,3,Allowed_With_Citation,3,3.475,71.49,Medium,0.11,>5–10,3–4 Moderate,3–4,16.8,0.592
135424,Humanities,Senior,3.878,3.98,Ideation,Advanced,3,Yes,14.88,3,Strict_Ban,1,4.0,100.0,Medium,0.122,>2–5,3–4 Moderate,1–2,18.86,0.267
135425,Medical,Senior,2.541,1.83,Ideation,Beginner,2,Yes,11.04,1,Allowed_With_Citation,4,2.946,56.39,Low,0.405,0–2,1–2 Low,3–4,12.87,0.166
135426,Business,Sophomore,3.843,2.87,Direct_Answer_Generation,Advanced,3,Yes,15.11,1,Allowed_With_Citation,3,4.0,96.44,Low,0.157,>2–5,1–2 Low,3–4,17.98,0.19
135427,Humanities,Junior,3.647,21.62,Copywriting/Drafting,Intermediate,1,No,17.48,4,Strict_Ban,6,4.0,82.16,Medium,0.353,>20,3–4 Moderate,5–6,39.1,1.237
135428,STEM,Senior,2.704,9.96,Debugging/Troubleshooting,Intermediate,1,Yes,13.28,4,Strict_Ban,3,2.837,71.29,High,0.133,>5–10,3–4 Moderate,3–4,23.24,0.75
135429,STEM,Junior,2.217,12.43,Debugging/Troubleshooting,Intermediate,2,Yes,3.15,5,Allowed_With_Citation,5,2.356,84.68,Medium,0.139,>10–20,5–6 Elevated,5–6,15.58,3.946
135430,STEM,Senior,3.53,40.0,Debugging/Troubleshooting,Advanced,3,Yes,3.62,9,Actively_Encouraged,5,3.719,84.09,High,0.189,>20,9–10 Very High,5–6,43.62,11.05
135431,Medical,Junior,3.138,2.75,Ideation,Intermediate,1,No,8.3,6,Strict_Ban,2,3.179,57.5,Medium,0.041,>2–5,5–6 Elevated,1–2,11.05,0.331
135432,Humanities,Graduate,2.527,2.12,Debugging/Troubleshooting,Beginner,3,No,6.04,1,Actively_Encouraged,3,2.377,55.89,Low,-0.15,>2–5,1–2 Low,3–4,8.16,0.351
135433,Medical,Junior,3.782,4.77,Direct_Answer_Generation,Beginner,3,No,8.8,1,Allowed_With_Citation,2,3.749,78.46,Low,-0.033,>2–5,1–2 Low,1–2,13.57,0.542
135434,STEM,Freshman,3.2,5.09,Ideation,Beginner,2,No,11.93,4,Allowed_With_Citation,3,3.242,71.24,Low,0.042,>5–10,3–4 Moderate,3–4,17.02,0.427
135435,Humanities,Freshman,3.662,13.88,Summarizing_Reading,Beginner,2,Yes,1.0,5,Allowed_With_Citation,4,3.732,83.81,High,0.07,>10–20,5–6 Elevated,3–4,14.88,13.88
135436,Medical,Graduate,3.29,2.63,Direct_Answer_Generation,Intermediate,3,Yes,14.76,3,Strict_Ban,4,3.519,82.54,Medium,0.229,>2–5,3–4 Moderate,3–4,17.39,0.178
135437,STEM,Junior,3.319,6.6,Direct_Answer_Generation,Intermediate,3,Yes,13.68,3,Strict_Ban,5,3.542,69.76,Low,0.223,>5–10,3–4 Moderate,5–6,20.28,0.482
135438,Business,Freshman,2.519,3.16,Ideation,Beginner,1,No,2.49,2,Allowed_With_Citation,5,2.401,93.07,Medium,-0.118,>2–5,1–2 Low,5–6,5.65,1.269
135439,Medical,Freshman,2.486,9.79,Copywriting/Drafting,Beginner,2,No,8.03,2,Allowed_With_Citation,4,2.504,74.5,Low,0.018,>5–10,1–2 Low,3–4,17.82,1.219
135440,Medical,Freshman,3.542,0.56,Summarizing_Reading,Advanced,3,Yes,6.37,3,Strict_Ban,3,3.688,84.59,Low,0.146,0–2,3–4 Moderate,3–4,6.93,0.088
135441,Arts,Sophomore,3.332,5.8,Copywriting/Drafting,Beginner,2,No,14.02,5,Strict_Ban,6,3.527,84.58,High,0.195,>5–10,5–6 Elevated,5–6,19.82,0.414
135442,Arts,Graduate,2.909,7.67,Ideation,Beginner,2,No,12.17,2,Actively_Encouraged,5,2.959,87.9,Low,0.05,>5–10,1–2 Low,5–6,19.84,0.63
135443,Business,Sophomore,2.842,6.82,Direct_Answer_Generation,Advanced,3,No,8.06,2,Allowed_With_Citation,5,3.068,63.46,Low,0.226,>5–10,1–2 Low,5–6,14.88,0.846
135444,STEM,Sophomore,3.579,8.7,Debugging/Troubleshooting,Beginner,1,No,6.28,5,Actively_Encouraged,4,3.436,54.53,Low,-0.143,>5–10,5–6 Elevated,3–4,14.98,1.385
135445,Business,Senior,3.225,1.66,Direct_Answer_Generation,Intermediate,3,Yes,6.83,3,Actively_Encouraged,4,3.008,73.8,Medium,-0.217,0–2,3–4 Moderate,3–4,8.49,0.243
135446,Medical,Senior,2.828,0.07,Debugging/Troubleshooting,Intermediate,4,No,18.68,2,Strict_Ban,2,3.031,79.19,Low,0.203,0–2,1–2 Low,1–2,18.75,0.004
135447,Business,Graduate,1.62,0.35,Copywriting/Drafting,Beginner,1,Yes,14.22,2,Allowed_With_Citation,1,1.897,59.44,Medium,0.277,0–2,1–2 Low,1–2,14.57,0.025
135448,STEM,Senior,3.634,0.85,Debugging/Troubleshooting,Advanced,3,No,21.13,5,Allowed_With_Citation,4,4.0,80.06,Medium,0.366,0–2,5–6 Elevated,3–4,21.98,0.04
135449,Business,Freshman,3.524,2.29,Ideation,Advanced,4,No,17.76,1,Allowed_With_Citation,5,3.667,86.88,Medium,0.143,>2–5,1–2 Low,5–6,20.05,0.129
135450,Business,Graduate,2.466,8.52,Ideation,Intermediate,3,No,9.9,5,Allowed_With_Citation,8,2.487,73.85,High,0.021,>5–10,5–6 Elevated,7–8,18.42,0.861
135451,STEM,Senior,2.266,4.54,Debugging/Troubleshooting,Beginner,3,No,13.83,2,Allowed_With_Citation,4,2.664,62.04,Low,0.398,>2–5,1–2 Low,3–4,18.37,0.328
135452,Business,Sophomore,2.136,0.11,Ideation,Intermediate,3,No,16.98,1,Allowed_With_Citation,5,2.467,74.43,Low,0.331,0–2,1–2 Low,5–6,17.09,0.006
135453,Business,Sophomore,2.775,2.27,Debugging/Troubleshooting,Beginner,2,No,5.91,3,Allowed_With_Citation,4,2.829,62.52,High,0.054,>2–5,3–4 Moderate,3–4,8.18,0.384
135454,Business,Graduate,2.758,3.83,Summarizing_Reading,Intermediate,4,Yes,4.22,2,Allowed_With_Citation,1,2.699,72.64,Low,-0.059,>2–5,1–2 Low,1–2,8.05,0.908
135455,Humanities,Freshman,3.176,0.81,Copywriting/Drafting,Advanced,5,No,9.01,1,Allowed_With_Citation,5,3.321,76.64,Low,0.145,0–2,1–2 Low,5–6,9.82,0.09
135456,STEM,Sophomore,3.161,17.02,Ideation,Intermediate,4,No,18.53,5,Actively_Encouraged,4,3.278,85.34,Low,0.117,>10–20,5–6 Elevated,3–4,35.55,0.919
135457,Business,Sophomore,3.548,6.33,Ideation,Advanced,5,No,10.83,4,Allowed_With_Citation,5,3.773,69.39,Low,0.225,>5–10,3–4 Moderate,5–6,17.16,0.584
135458,Business,Senior,3.419,3.81,Copywriting/Drafting,Advanced,4,Yes,13.35,3,Actively_Encouraged,8,3.636,100.0,Medium,0.217,>2–5,3–4 Moderate,7–8,17.16,0.285
135459,Humanities,Junior,2.706,2.15,Copywriting/Drafting,Intermediate,3,No,9.19,3,Allowed_With_Citation,2,2.768,82.16,Medium,0.062,>2–5,3–4 Moderate,1–2,11.34,0.234
135460,STEM,Sophomore,3.104,15.1,Debugging/Troubleshooting,Intermediate,2,Yes,4.39,5,Actively_Encouraged,5,2.979,93.25,Medium,-0.125,>10–20,5–6 Elevated,5–6,19.49,3.44
135461,Humanities,Sophomore,2.919,13.21,Copywriting/Drafting,Beginner,3,Yes,12.45,5,Allowed_With_Citation,2,3.269,79.87,Medium,0.35,>10–20,5–6 Elevated,1–2,25.66,1.061
135462,Humanities,Freshman,3.151,4.4,Ideation,Beginner,3,No,1.24,4,Actively_Encouraged,5,3.233,65.18,Medium,0.082,>2–5,3–4 Moderate,5–6,5.64,3.548
135463,Medical,Junior,3.264,35.78,Direct_Answer_Generation,Beginner,1,No,2.76,5,Allowed_With_Citation,6,2.661,41.01,High,-0.603,>20,5–6 Elevated,5–6,38.54,12.964
135464,Arts,Sophomore,2.602,4.71,Copywriting/Drafting,Intermediate,3,Yes,10.89,2,Actively_Encouraged,5,2.6,85.03,Low,-0.002,>2–5,1–2 Low,5–6,15.6,0.433
135465,Arts,Sophomore,2.695,3.88,Ideation,Beginner,3,Yes,11.78,4,Actively_Encouraged,4,2.992,93.26,Low,0.297,>2–5,3–4 Moderate,3–4,15.66,0.329
135466,Business,Freshman,2.853,23.47,Ideation,Advanced,3,Yes,10.63,5,Allowed_With_Citation,8,2.977,70.64,Medium,0.124,>20,5–6 Elevated,7–8,34.1,2.208
135467,Business,Junior,3.893,9.24,Ideation,Beginner,3,No,16.11,6,Actively_Encouraged,1,4.0,98.72,Medium,0.107,>5–10,5–6 Elevated,1–2,25.35,0.574
135468,STEM,Senior,2.602,7.55,Debugging/Troubleshooting,Intermediate,2,No,8.09,3,Actively_Encouraged,1,2.918,65.11,Medium,0.316,>5–10,3–4 Moderate,1–2,15.64,0.933
135469,Business,Graduate,3.751,11.46,Direct_Answer_Generation,Beginner,3,Yes,11.77,6,Allowed_With_Citation,3,3.949,67.95,High,0.198,>10–20,5–6 Elevated,3–4,23.23,0.974
135470,Humanities,Freshman,2.849,0.5,Summarizing_Reading,Beginner,3,No,12.1,2,Strict_Ban,4,2.874,84.27,Medium,0.025,0–2,1–2 Low,3–4,12.6,0.041
135471,Business,Graduate,3.436,3.5,Ideation,Beginner,1,No,2.42,2,Allowed_With_Citation,5,3.433,62.09,Low,-0.003,>2–5,1–2 Low,5–6,5.92,1.446
135472,Humanities,Sophomore,3.498,0.13,Ideation,Intermediate,3,Yes,11.95,1,Allowed_With_Citation,4,3.8,68.35,Low,0.302,0–2,1–2 Low,3–4,12.08,0.011
135473,STEM,Senior,3.342,1.37,Debugging/Troubleshooting,Beginner,2,No,13.38,2,Actively_Encouraged,2,3.666,46.06,Low,0.324,0–2,1–2 Low,1–2,14.75,0.102
135474,STEM,Graduate,3.198,25.75,Copywriting/Drafting,Intermediate,3,Yes,5.56,7,Actively_Encouraged,6,3.459,66.88,High,0.261,>20,7–8 High,5–6,31.31,4.631
135475,Arts,Graduate,2.722,8.2,Debugging/Troubleshooting,Intermediate,3,No,19.54,5,Allowed_With_Citation,3,2.866,76.84,High,0.144,>5–10,5–6 Elevated,3–4,27.74,0.42
135476,STEM,Sophomore,3.191,3.82,Direct_Answer_Generation,Intermediate,4,No,10.74,4,Allowed_With_Citation,4,3.395,79.18,Low,0.204,>2–5,3–4 Moderate,3–4,14.56,0.356
135477,STEM,Sophomore,2.437,0.94,Direct_Answer_Generation,Advanced,3,No,7.08,1,Allowed_With_Citation,4,2.471,64.99,Medium,0.034,0–2,1–2 Low,3–4,8.02,0.133
135478,Medical,Junior,3.245,8.55,Summarizing_Reading,Intermediate,4,No,12.69,5,Allowed_With_Citation,4,3.516,90.15,Low,0.271,>5–10,5–6 Elevated,3–4,21.24,0.674
135479,Business,Junior,2.648,1.68,Ideation,Advanced,3,No,10.8,6,Allowed_With_Citation,6,3.077,86.23,Medium,0.429,0–2,5–6 Elevated,5–6,12.48,0.156
